client_id,start,step_1,step_2,step_3,confirm
85117,4,4,1,1,1
85147,1,1,1,1,1
85261,1,1,1,1,1
85271,1,0,0,0,0
85286,4,3,0,0,0
85304,1,1,0,0,0
85515,4,3,3,5,0
85633,1,1,1,1,1
85713,5,2,1,1,1
85765,1,1,1,1,1
85793,1,1,3,3,1
85798,12,3,1,1,1
85834,1,1,2,2,0
85917,1,1,1,1,1
86035,1,1,1,1,1
86097,3,2,2,1,0
86392,2,1,1,1,0
86499,1,1,1,1,3
86546,1,1,1,1,1
86616,1,3,2,1,1
86699,1,1,1,1,1
86780,2,1,2,0,0
86877,4,2,1,1,1
86949,1,1,1,1,1
87162,2,1,1,1,3
87218,2,3,1,1,1
87300,2,1,1,1,1
87315,3,2,2,4,2
87317,1,2,2,1,2
87424,1,1,1,1,1
87449,1,1,1,1,3
87790,2,2,1,1,1
87915,5,1,1,0,0
88378,2,1,0,0,0
88624,1,1,1,1,1
88663,2,2,2,1,0
88709,1,0,0,0,0
88722,1,1,1,1,1
88723,2,1,1,1,1
88759,1,1,1,1,1
88880,1,1,1,1,1
88986,1,1,0,0,0
89039,1,1,1,1,1
89052,1,1,1,1,1
89108,0,0,1,1,1
89116,1,1,1,1,1
89257,5,0,0,0,0
89403,3,1,1,1,1
89441,0,0,0,0,1
89533,4,3,1,1,2
89604,1,1,1,1,1
89645,4,2,1,0,0
89652,1,0,0,0,0
89693,1,1,1,1,1
89792,2,0,0,0,0
89812,4,0,0,0,0
89871,2,3,3,3,2
89953,1,1,1,1,1
89959,5,7,5,1,1
89974,1,1,1,1,1
89981,1,1,1,1,1
90072,4,1,2,2,1
90324,3,1,1,1,1
90337,1,1,1,1,1
90348,1,1,2,2,2
90360,1,1,1,1,1
90383,1,0,0,0,0
90539,4,1,1,0,0
90596,2,2,2,2,1
90729,1,1,1,1,1
90766,23,1,7,7,0
90872,1,3,3,3,1
91031,1,1,1,1,1
91110,3,2,3,3,1
91131,1,1,1,1,4
91138,2,0,0,0,0
91190,8,2,1,1,1
91254,1,1,1,1,1
91443,2,2,1,2,1
91462,1,1,1,1,1
91551,2,2,1,1,1
91633,2,2,1,1,1
92017,1,1,0,0,0
92066,1,2,1,1,3
92119,4,2,3,3,0
92137,1,1,1,1,1
92332,4,0,0,0,0
92665,1,1,1,1,0
92739,4,2,2,2,1
92808,3,2,1,1,1
92864,1,1,0,0,0
93127,4,2,1,1,1
93137,1,1,1,1,1
93195,1,1,1,1,1
93265,1,0,0,0,0
93370,4,0,0,0,0
93476,1,1,1,1,3
93480,1,1,1,1,1
93571,1,1,1,1,1
93610,5,2,1,1,3
93651,1,1,1,1,4
93751,5,1,2,4,0
93870,2,3,3,1,2
93873,1,1,1,0,0
93915,4,7,6,1,1
94012,0,0,0,0,2
94044,0,1,1,1,1
94234,1,1,1,1,0
94259,1,1,1,1,1
94338,3,5,7,3,0
94429,4,0,0,0,0
94510,2,1,1,1,0
94536,1,1,1,1,1
94552,5,4,4,1,0
94607,2,1,1,1,2
94662,5,2,2,2,0
94725,1,1,1,1,2
94767,1,1,1,1,1
94778,1,1,1,1,1
94793,4,1,1,1,2
94914,1,0,0,0,0
95009,4,4,4,1,1
95035,3,1,1,1,1
95199,1,1,1,1,1
95310,1,1,1,1,1
95453,2,2,2,2,1
95744,3,1,1,1,1
95790,2,2,2,2,1
95892,1,1,1,1,1
96190,1,1,1,1,7
96222,1,1,1,1,1
96433,1,1,1,1,1
96454,4,3,1,1,1
96548,1,1,1,0,0
96617,2,4,2,1,1
96629,3,0,0,0,0
96688,3,1,1,1,1
96689,1,1,1,1,1
96787,4,3,1,1,1
96845,1,1,0,0,0
97147,2,2,1,0,0
97170,1,1,0,0,0
97244,1,1,1,1,1
97251,14,6,4,5,1
97322,1,0,0,0,0
97368,1,1,1,1,2
97374,1,1,1,1,1
97424,1,1,1,1,1
97590,2,1,1,1,2
97723,1,1,1,1,1
97898,1,1,1,1,1
97966,4,4,3,1,0
98040,1,1,1,1,1
98088,1,1,1,1,1
98248,4,2,0,0,0
98337,1,1,1,1,2
98608,4,5,1,1,1
98807,1,1,1,1,1
98860,1,1,1,1,1
98968,1,1,1,1,2
99149,2,2,2,2,1
99208,1,1,1,1,1
99382,1,1,1,1,2
99418,1,2,2,1,1
99714,1,1,1,1,1
99811,2,1,1,1,1
99985,1,1,1,1,2
100070,6,1,2,2,0
100118,5,0,0,0,0
100250,1,1,1,1,1
100455,2,1,0,0,0
100469,1,1,1,1,1
100503,4,1,1,1,1
100888,1,1,1,1,1
100940,6,3,2,0,0
100980,1,1,1,1,1
101143,2,0,0,0,0
101180,2,2,1,1,0
101220,2,0,0,0,0
101234,2,0,0,0,0
101246,3,0,0,0,0
101345,1,1,1,1,1
101432,2,1,1,1,1
101573,1,1,1,1,1
101599,2,0,0,0,0
101818,1,1,1,1,1
101864,1,1,1,1,1
102213,1,1,1,1,2
102392,1,1,1,1,1
102777,5,1,1,1,2
102834,2,4,1,1,0
102859,3,0,0,0,0
102884,4,1,1,0,0
103015,2,0,0,0,0
103515,1,1,1,1,1
103610,1,1,2,2,1
103622,3,2,1,1,1
103627,1,1,1,1,2
103669,2,1,1,1,1
103893,2,2,1,0,0
104190,5,4,0,0,0
104234,1,1,1,1,1
104328,4,4,3,3,1
104557,1,1,1,1,2
104643,1,0,0,0,0
104781,2,2,2,1,1
104800,2,2,1,1,1
104880,1,1,1,1,1
104884,3,3,2,1,1
104972,1,1,1,1,1
105007,1,0,0,0,0
105008,4,0,0,0,0
105017,3,1,1,2,0
105026,2,1,1,1,1
105357,2,1,1,1,1
105360,1,1,3,3,1
105583,1,1,1,1,1
105616,3,2,2,2,1
105623,3,1,1,1,1
105858,1,1,1,1,1
105905,1,0,0,0,0
106102,1,0,0,0,0
106137,3,1,0,0,0
106157,2,1,1,1,1
106457,9,1,2,0,0
106501,1,1,1,1,2
106533,2,2,3,3,1
106540,1,1,1,1,1
106690,2,1,1,1,1
106732,1,1,1,1,1
106870,1,1,1,1,1
107015,1,0,0,0,0
107052,1,1,1,1,1
107112,1,1,1,1,1
107272,1,1,1,1,1
107585,4,0,0,0,0
107685,1,1,1,1,1
108335,7,1,1,1,0
108349,0,0,0,0,1
108419,3,1,1,1,1
108438,3,2,2,2,1
108846,1,1,1,1,1
108877,4,0,0,0,0
108892,1,1,1,1,1
109000,2,2,1,1,1
109079,1,1,1,1,1
109175,2,2,2,2,0
109413,1,1,0,0,0
109465,1,1,1,3,1
109510,1,2,2,3,2
109614,2,2,1,1,1
109662,3,4,2,1,2
109680,1,1,1,1,1
109717,1,1,1,1,1
109733,1,1,1,1,1
109859,2,1,1,1,1
109864,1,1,1,1,1
109932,4,4,1,1,0
109938,2,2,1,1,2
109961,1,1,1,1,1
109988,2,0,0,0,0
109989,1,1,1,1,1
110028,2,1,1,1,1
110176,6,0,0,0,0
110198,1,2,3,2,1
110212,2,2,1,1,1
110249,2,2,0,0,0
110257,1,1,1,1,2
110288,2,0,0,0,0
110772,2,2,3,2,1
110890,1,1,0,0,0
111012,2,2,3,1,1
111096,2,1,1,1,1
111157,1,1,1,1,2
111162,3,2,0,0,0
111181,1,1,1,1,1
111279,1,1,1,1,0
111304,1,1,1,1,1
111417,1,1,1,1,1
111477,2,1,0,0,0
111553,2,3,2,7,1
111617,2,1,0,0,0
111656,1,1,1,1,1
111699,3,3,6,4,5
111711,1,0,0,0,0
111791,1,1,0,0,0
111996,1,1,1,1,1
112128,1,1,1,1,2
112214,6,2,2,3,1
112222,1,2,2,1,1
112255,3,3,1,1,1
112267,1,0,0,0,0
112367,2,2,1,1,1
112436,1,1,1,1,1
112549,6,4,2,2,1
112671,4,3,2,2,1
112766,4,4,3,2,1
112797,1,2,1,1,1
113022,2,2,1,1,0
113188,8,2,2,2,0
113394,1,1,1,1,1
113597,3,3,0,0,0
113703,1,1,1,1,1
113852,1,1,1,1,1
113903,3,2,0,0,0
113951,1,1,1,1,1
113964,13,0,0,0,0
114218,1,1,1,1,1
114278,4,0,0,0,0
114285,3,2,1,0,0
114302,1,1,1,1,1
114459,2,1,2,2,0
114541,3,2,2,2,1
114542,1,1,1,1,1
114566,1,1,1,1,1
114780,1,0,0,0,0
114950,1,1,1,1,1
115021,2,2,1,1,1
115059,1,1,1,1,1
115163,1,1,1,1,3
115354,3,2,3,1,1
115355,2,0,0,0,0
115441,1,1,1,1,1
115570,1,1,1,1,1
115597,1,1,0,0,0
115688,2,0,0,0,0
115750,6,1,1,1,1
115787,1,1,1,1,1
115793,3,2,1,1,1
115834,7,1,1,1,0
115839,1,0,0,0,0
115973,1,1,1,1,1
116028,1,1,2,1,1
116149,1,1,1,1,1
116248,1,1,0,0,0
116345,1,1,1,1,1
116384,1,1,1,1,1
116492,3,0,0,0,0
116505,4,0,0,0,0
116655,0,1,1,1,1
116672,1,2,1,1,1
116682,1,0,0,0,0
116693,1,1,1,1,1
116735,1,1,0,0,0
116825,4,2,1,1,1
117020,1,1,1,1,0
117032,13,6,3,1,1
117115,2,2,1,1,2
117118,1,0,0,0,0
117202,1,1,1,1,1
117276,1,1,1,1,1
117320,0,0,0,0,1
117457,1,1,1,1,1
117520,1,1,1,1,1
117539,1,1,1,1,1
117566,1,0,0,0,0
117567,2,1,1,1,1
117592,1,1,1,1,1
117603,4,1,1,1,0
117621,1,1,1,1,3
117738,2,0,0,0,0
117759,1,1,0,0,0
117778,3,4,4,2,1
117883,2,0,0,0,0
117889,4,1,1,0,0
117916,2,1,1,1,1
117979,2,1,1,1,1
118349,1,1,1,1,1
118358,1,1,1,1,1
118415,1,1,1,1,1
118446,2,3,4,3,2
118539,1,1,1,1,1
118576,1,1,1,0,0
118723,4,2,1,1,0
118964,2,3,3,2,1
118966,3,2,1,1,1
119006,5,8,5,0,0
119089,2,2,4,2,0
119208,1,1,1,1,1
119423,2,2,2,2,1
119488,1,1,2,2,1
119599,2,1,1,0,0
119634,5,2,3,2,1
119833,1,2,1,1,1
120049,2,1,1,1,0
120089,6,3,3,1,1
120168,1,1,1,1,1
120256,2,1,1,1,1
120309,1,1,1,1,1
120351,1,1,1,1,2
120658,2,1,0,0,0
120660,1,1,1,1,1
120699,1,0,0,0,0
120830,3,1,1,1,1
120872,3,3,2,2,1
120956,2,1,1,1,1
120975,3,2,0,0,0
121029,1,1,1,1,1
121238,1,1,1,1,2
121354,1,1,1,1,1
121536,4,4,1,1,0
121672,3,2,1,1,1
121710,2,2,2,2,1
121913,1,2,2,1,1
121983,1,1,1,1,1
122093,1,1,1,2,0
122385,1,1,1,1,1
122493,1,2,1,1,0
122526,2,2,1,1,1
122582,0,1,1,1,1
122646,4,5,3,2,2
122790,1,1,1,1,1
122949,1,1,1,1,1
123015,1,0,0,0,0
123141,1,1,1,1,0
123189,1,1,1,1,2
123311,2,2,1,1,1
123512,1,1,1,1,8
123552,2,1,1,0,0
123593,3,2,1,1,1
123644,1,2,2,1,0
123701,0,1,1,1,1
123764,2,0,0,0,0
123794,3,3,2,1,0
123843,1,1,1,1,1
123853,3,0,0,0,0
123924,2,2,1,1,1
124071,1,1,1,1,1
124118,1,1,1,1,4
124251,3,2,0,0,0
124572,1,1,1,1,1
124614,1,1,1,1,1
124624,1,1,1,1,1
124646,2,1,0,0,0
124731,2,2,2,1,3
124872,3,1,1,1,1
124916,2,2,1,1,1
125022,1,1,3,1,1
125117,2,1,1,1,1
125124,3,1,1,1,0
125139,1,0,0,0,0
125222,3,2,2,1,0
125273,1,0,0,0,0
125305,1,1,1,1,1
125679,2,4,4,3,1
125696,1,1,1,1,1
125724,3,2,2,2,1
125734,1,1,1,1,1
125750,1,1,1,0,0
126054,2,2,1,1,1
126090,6,4,0,0,0
126171,1,1,1,1,1
126222,0,1,1,1,1
126259,1,1,1,1,1
126285,2,2,3,2,1
126287,1,1,1,1,1
126288,1,1,1,1,1
126309,2,1,1,1,0
126524,1,1,1,1,1
126610,3,1,2,0,0
126758,1,1,1,1,1
126759,1,1,1,1,1
126787,8,10,9,1,0
126853,1,1,1,1,1
126893,1,0,0,0,0
126903,5,2,3,2,1
126956,1,0,0,0,0
127030,1,2,2,1,1
127196,1,1,1,1,1
127202,2,0,0,0,0
127219,0,0,0,0,1
127331,2,2,1,1,1
127396,1,1,1,1,1
127470,1,1,1,1,0
127477,1,1,1,1,0
127484,2,0,0,0,0
127825,1,1,1,1,2
127860,1,1,1,1,1
127921,1,1,1,1,1
128010,1,1,1,1,1
128028,1,1,1,1,1
128147,2,1,1,0,0
128230,2,2,2,3,1
128396,1,1,1,1,1
128647,4,2,1,1,1
128722,1,1,1,1,2
128801,5,1,1,1,1
128877,1,1,1,2,1
128919,1,1,1,1,1
128929,1,0,0,0,0
128954,1,1,1,1,1
128983,3,1,1,0,0
129024,1,1,1,1,1
129067,3,0,0,0,0
129205,1,1,1,1,1
129249,2,1,1,1,0
129253,2,2,0,0,0
129474,1,1,0,0,0
129549,2,1,2,2,1
129550,3,3,3,2,1
129626,2,2,1,1,1
129659,1,1,1,1,1
129660,2,2,1,1,1
129716,3,2,2,0,0
129722,1,1,1,1,1
129958,1,1,1,1,1
129997,2,2,1,1,1
130031,3,1,1,1,2
130160,2,0,0,0,0
130269,6,4,2,1,0
130272,2,1,1,1,0
130426,5,2,1,1,1
130452,2,2,2,2,7
130563,2,4,0,0,0
130952,12,2,2,1,1
131064,7,2,0,0,0
131072,1,0,0,0,0
131149,1,1,0,0,0
131170,1,1,1,1,2
131311,2,2,3,2,1
131473,1,1,1,1,1
131559,1,1,0,0,0
131639,1,1,1,1,1
131654,3,3,2,1,1
131669,3,0,0,0,0
131696,1,0,0,0,0
131734,1,1,1,1,0
131784,2,1,3,1,1
131973,4,0,0,0,0
132273,4,3,2,1,0
132407,1,1,1,1,1
132442,2,0,0,0,0
132457,1,1,1,1,0
132547,1,2,1,1,0
132572,2,1,0,0,0
132705,1,1,1,0,0
132719,2,2,1,1,3
132746,3,1,1,1,1
132957,2,1,1,2,0
133081,3,1,1,0,0
133096,4,2,2,2,1
133101,1,1,1,1,0
133104,6,3,3,3,1
133107,1,1,1,1,0
133332,1,2,2,2,0
133340,2,2,2,1,0
133389,2,1,1,1,1
133394,6,3,3,1,1
133408,5,0,0,0,0
133471,1,1,1,1,1
133487,2,1,1,2,0
133522,4,3,1,1,1
133536,11,1,1,1,0
133565,1,0,0,0,0
133631,1,1,1,1,1
133677,1,1,1,1,1
133742,1,1,1,1,2
133779,3,2,0,0,0
133785,1,1,1,1,1
133823,2,1,1,1,0
133924,2,2,2,2,1
134164,1,0,0,0,0
134207,1,1,1,1,1
134282,1,1,1,1,2
134286,2,1,0,0,0
134314,1,1,1,1,1
134451,2,1,1,1,1
134582,3,1,1,1,1
134605,1,1,1,1,1
134657,1,1,1,1,1
134729,2,2,2,1,2
134829,1,1,1,1,1
134936,3,2,2,0,0
134941,2,0,0,0,0
135014,2,2,1,1,1
135045,2,3,2,0,0
135118,1,1,1,1,1
135199,1,1,1,1,1
135254,16,3,2,1,0
135290,1,1,1,1,2
135332,2,1,1,0,0
135530,1,1,1,1,1
135534,2,1,1,0,0
135579,1,1,1,1,5
135734,2,0,0,0,0
135828,4,2,2,2,1
135842,1,1,1,0,0
135917,2,1,1,1,1
135969,1,1,1,1,5
136138,3,2,1,1,1
136148,1,1,0,0,0
136237,1,1,1,2,1
136381,1,1,1,1,1
136566,1,0,0,0,0
136753,1,2,2,1,1
136774,3,2,2,1,1
136829,2,2,1,1,1
136873,1,0,0,0,0
136875,7,3,3,2,0
136923,1,1,1,1,1
136978,1,1,1,1,1
136986,2,1,0,0,0
137016,1,1,1,1,1
137060,1,1,1,1,1
137061,2,2,1,1,1
137064,1,1,1,1,1
137412,1,1,1,1,1
137555,2,2,1,1,1
137586,3,2,1,1,1
137621,1,2,2,1,1
137639,5,3,2,2,1
137781,1,1,2,0,0
137816,1,1,1,1,1
137904,4,1,1,1,2
137933,1,0,0,0,0
138002,1,1,1,1,1
138093,2,1,1,1,0
138177,6,4,4,3,0
138214,1,1,1,0,0
138242,3,2,2,1,1
138325,2,1,1,1,0
138395,4,1,1,1,0
138444,2,2,1,1,1
138607,1,1,1,1,1
138631,7,1,1,1,1
138686,2,4,5,0,0
138741,2,1,1,1,2
138790,1,1,1,1,1
139025,4,3,2,0,0
139029,2,1,1,0,0
139079,2,1,1,1,1
139132,6,1,0,0,0
139416,0,1,2,2,1
139606,1,1,1,1,1
139664,4,0,0,0,0
139684,4,2,2,2,1
139808,2,2,1,1,1
139837,2,1,1,1,1
139863,2,1,1,0,0
139872,1,1,0,0,0
139881,2,2,2,2,1
139962,3,5,4,1,0
139979,3,1,1,1,2
139994,1,1,1,1,1
139996,7,0,0,0,0
140006,1,1,1,0,0
140020,2,3,2,1,1
140116,1,1,1,1,1
140365,1,1,1,1,1
140383,2,0,0,0,0
140488,3,3,2,1,1
140489,1,1,2,2,1
140683,1,1,1,1,3
140690,1,1,1,0,0
140709,1,1,1,1,1
140747,1,1,1,1,1
141044,5,2,1,1,0
141079,5,5,1,1,1
141130,1,1,1,1,1
141185,1,1,1,1,1
141195,3,2,0,0,0
141389,0,0,0,0,1
141417,1,1,1,1,2
141539,2,3,3,2,1
141554,4,2,2,2,1
141591,8,5,0,0,0
141602,11,6,6,3,1
141643,1,1,1,1,1
141670,8,4,5,5,1
141798,4,1,1,1,1
141876,1,1,1,1,1
141903,1,1,1,1,1
141944,5,2,0,0,0
142136,1,1,1,1,1
142185,1,1,1,1,1
142205,9,6,2,0,0
142246,1,0,0,0,0
142351,3,3,2,2,0
142518,2,1,1,2,0
142579,5,2,1,1,1
142610,5,5,1,1,1
142667,1,0,0,0,0
142685,1,1,1,1,1
142695,3,0,0,0,0
142725,1,1,2,3,2
142741,1,2,2,1,1
143218,1,1,1,1,1
143250,1,2,1,1,1
143267,1,1,1,1,2
143271,1,1,1,1,1
143332,4,0,0,0,0
143507,3,4,3,1,1
143610,2,1,1,1,1
143653,1,1,1,1,1
143656,4,3,2,1,2
143688,6,5,3,3,1
143691,3,1,1,1,0
143702,1,1,1,1,1
143938,2,0,0,0,0
144052,2,1,1,1,1
144137,3,1,1,1,0
144169,4,2,3,1,2
144244,1,1,2,1,1
144653,2,2,0,0,0
144678,1,1,1,1,1
144681,7,0,0,0,0
144773,1,1,1,1,1
144986,3,2,0,0,0
145013,1,1,1,1,1
145067,1,1,1,1,1
145106,2,1,1,1,1
145221,1,1,1,1,1
145275,1,1,0,0,0
145491,3,1,1,1,1
145545,1,1,1,1,1
145740,2,2,1,1,2
145810,2,2,2,2,1
145840,3,2,1,1,1
145927,1,1,1,1,1
146072,7,2,1,1,2
146196,3,1,0,0,0
146201,1,1,1,1,1
146205,1,1,1,1,1
146242,6,3,1,1,1
146317,1,1,1,1,1
146324,1,1,1,1,1
146344,1,1,1,1,1
146360,1,1,1,1,1
146390,1,1,1,1,1
146478,1,2,1,1,2
146488,2,2,2,2,1
146579,1,1,1,1,1
146603,1,1,1,1,0
146792,1,1,1,1,1
146929,6,2,0,0,0
147033,1,1,1,1,1
147043,1,1,1,1,2
147077,2,1,1,1,1
147229,1,1,1,1,2
147316,1,2,1,1,1
147377,1,0,0,0,0
147852,0,0,0,1,1
148037,1,1,1,1,1
148076,1,0,0,0,0
148099,2,1,1,1,1
148169,1,1,1,1,1
148217,1,1,1,1,1
148310,2,2,1,2,1
148347,1,1,1,1,3
148369,1,1,1,1,1
148391,6,2,2,2,1
148428,4,3,3,1,1
148445,5,3,6,6,2
148448,1,1,1,1,2
148496,1,1,1,1,1
148652,1,1,1,1,1
148850,1,1,1,1,2
148954,1,1,1,1,1
149108,1,1,1,1,1
149192,2,2,2,2,0
149265,1,1,0,0,0
149593,2,3,2,0,0
149635,1,2,2,1,0
149685,1,0,0,0,0
150095,2,2,1,1,1
150273,1,1,1,1,1
150376,3,1,1,0,0
150540,1,1,1,1,1
150541,3,0,0,0,0
150741,1,1,1,1,1
150785,3,1,2,0,0
150887,1,1,1,1,1
150903,1,1,2,1,1
151086,2,2,1,1,1
151127,1,0,0,0,0
151146,1,0,0,0,0
151250,5,1,1,1,0
151444,1,1,2,2,0
151492,1,1,1,1,1
151529,1,0,0,0,0
151590,2,2,1,1,1
151631,2,0,0,0,0
151660,5,2,3,1,1
151682,2,0,0,0,0
151795,1,0,0,0,0
151897,1,1,1,1,1
152353,1,1,1,1,1
152356,1,0,0,0,0
152518,6,3,1,1,1
152661,2,1,1,1,1
152694,1,1,1,1,1
152952,6,6,3,1,1
153066,3,2,3,2,1
153092,1,1,1,1,1
153225,1,1,1,1,1
153239,1,1,1,1,1
153255,1,2,3,1,1
153265,2,0,0,0,0
153552,13,0,0,0,0
153741,1,1,1,1,1
153808,1,1,1,1,1
153841,1,1,1,1,1
154002,2,1,1,1,1
154139,1,1,1,1,1
154143,2,2,1,1,1
154147,3,3,4,3,1
154150,2,2,1,1,1
154341,2,1,1,1,0
154441,1,1,1,1,1
154458,3,1,2,2,0
154640,1,1,1,1,1
154652,2,0,0,0,0
154658,1,1,0,0,0
154782,2,1,2,1,0
154802,1,1,1,1,1
154809,10,5,3,2,5
154875,3,2,1,1,0
154921,1,1,1,0,0
154967,0,0,0,0,2
155049,1,1,1,1,1
155252,3,2,2,1,0
155526,1,1,1,1,1
155527,2,0,0,0,0
155721,1,1,1,0,0
155931,2,2,1,1,1
155934,1,1,1,1,1
156032,1,0,0,0,0
156062,1,1,1,1,2
156105,6,4,1,1,7
156163,1,1,1,1,1
156551,1,1,1,1,1
156686,1,1,1,1,1
156894,2,2,0,0,0
156945,1,0,0,0,0
157059,1,1,1,1,3
157106,1,1,1,1,1
157209,1,1,3,3,1
157365,5,2,2,2,1
157617,1,1,0,0,0
157842,1,1,1,1,3
157852,2,3,2,1,0
157871,4,2,0,0,0
157889,2,2,1,1,1
157923,2,0,0,0,0
157971,1,1,1,1,1
158047,9,2,2,3,3
158141,1,1,1,1,2
158201,2,1,1,0,0
158233,2,1,1,0,0
158625,1,1,0,0,0
158814,1,1,1,1,1
158886,1,1,0,0,0
158918,1,1,1,1,1
159268,3,2,2,2,1
159519,2,1,1,1,0
159558,4,2,1,1,1
159617,1,1,3,3,1
159646,1,1,1,1,1
159687,2,2,1,1,1
159714,1,1,1,1,1
159728,3,2,2,0,0
159823,2,2,1,1,1
159875,13,6,5,7,3
159908,2,2,0,0,0
159954,1,1,1,1,1
159970,2,2,0,0,0
159986,6,0,0,0,0
160085,1,1,1,0,0
160144,1,1,1,1,1
160216,2,0,0,0,0
160239,1,0,0,0,0
160292,2,2,1,1,1
160466,3,4,5,2,1
160477,1,1,0,0,0
160520,1,1,1,1,1
160612,6,4,2,1,0
160616,1,1,2,1,1
160654,2,2,1,1,1
160710,2,1,0,0,0
160717,1,1,0,0,0
160741,2,1,1,1,1
160773,1,1,1,2,0
160786,5,2,1,1,1
160799,1,3,3,2,1
160938,1,1,0,0,0
161074,1,1,1,1,0
161108,1,1,1,0,0
161127,1,1,1,1,1
161170,1,1,1,1,1
161363,5,7,3,2,1
161440,2,2,1,1,1
161491,2,1,1,1,1
161722,1,1,1,1,1
161771,1,1,1,1,1
161792,5,1,0,0,0
161833,1,1,1,1,2
161977,2,2,2,2,1
162034,10,3,3,3,0
162082,1,1,1,1,0
162101,1,1,1,1,1
162127,4,3,2,2,1
162171,1,1,1,1,1
162244,3,4,2,1,1
162287,1,1,1,1,1
162388,1,1,1,0,0
162566,2,2,2,2,1
162575,2,1,1,1,1
162616,1,1,1,1,1
162867,4,0,0,0,0
162894,1,1,1,1,1
163507,2,0,0,0,0
163609,3,1,1,1,2
163868,1,1,1,1,1
163907,4,3,4,3,2
164015,1,1,1,1,1
164034,3,3,3,3,1
164036,1,1,1,1,1
164159,4,2,2,2,1
164324,1,1,1,0,0
164350,1,1,1,1,1
164416,5,3,3,3,0
164745,1,1,1,1,1
164777,1,1,1,1,1
165301,3,1,1,1,1
165428,1,1,1,1,1
165476,1,1,1,1,1
165562,1,1,1,1,1
165636,1,1,1,1,1
165765,2,1,1,1,1
165890,1,1,1,1,1
165900,1,2,2,1,1
166017,1,1,2,1,2
166042,4,2,1,1,1
166154,3,2,3,0,0
166168,1,1,1,1,1
166289,1,2,1,1,1
166315,3,3,2,2,2
166524,7,3,3,1,1
166533,3,2,1,1,1
166702,1,2,2,1,1
166715,1,1,1,1,0
166762,1,1,1,1,1
166771,1,1,1,1,1
166851,6,1,1,1,4
167376,2,2,2,1,0
167393,3,2,1,1,1
167475,1,1,1,1,1
167496,2,1,1,1,0
167634,3,1,1,1,1
167903,4,2,2,1,0
168031,1,1,1,1,1
168042,2,1,1,1,1
168104,1,1,1,1,1
168266,2,2,2,1,1
168267,2,0,0,0,0
168528,10,4,5,7,1
168539,1,1,1,1,1
168547,2,0,0,0,0
168599,2,2,2,2,1
168727,1,1,1,1,1
168860,1,1,1,1,1
168940,2,3,2,0,0
168989,4,4,2,2,4
169185,3,1,1,1,1
169234,3,2,1,1,0
169245,1,1,1,1,1
169398,4,2,1,1,1
169409,1,1,1,1,1
169560,2,1,1,1,0
169601,4,6,1,1,1
169620,2,1,1,1,1
169653,1,1,1,1,2
169742,4,2,1,0,0
169784,1,1,1,0,0
169826,2,1,1,1,1
169891,3,1,1,1,2
169947,3,4,1,1,1
169984,0,1,1,1,1
170249,1,1,1,1,1
170258,2,2,1,1,1
170383,1,1,1,1,1
170451,1,1,1,1,1
170462,9,2,0,0,0
170507,1,1,1,1,1
170616,3,1,1,1,1
170660,2,2,1,1,1
170699,1,1,1,1,1
170738,1,1,1,1,1
170798,6,3,3,1,4
170865,1,1,1,1,1
170895,1,1,1,1,1
170896,1,1,2,2,1
170899,8,2,1,1,1
170903,1,1,1,1,2
170936,1,1,1,1,1
170937,1,1,1,1,1
170949,3,0,0,0,0
170967,6,4,5,3,3
170995,3,1,1,1,1
171037,2,2,1,1,1
171075,2,2,1,1,1
171096,10,4,1,1,1
171133,1,1,1,1,5
171300,1,1,1,1,1
171375,4,3,3,1,1
171484,1,1,1,1,1
171492,1,2,1,1,1
171537,1,1,1,1,1
171583,1,1,1,1,2
171597,1,2,2,2,1
171619,4,3,2,2,1
171781,1,1,0,0,0
171904,1,1,1,1,1
171971,1,1,1,1,1
172009,5,4,1,1,1
172110,2,1,1,1,1
172231,1,1,1,1,1
172405,1,1,1,1,2
172422,3,2,1,1,0
172447,1,1,1,1,1
172514,2,1,1,1,0
172734,3,1,0,0,0
172850,1,1,1,1,1
172858,1,1,1,1,2
172877,1,1,1,1,1
172996,1,0,0,0,0
173084,7,4,1,0,0
173122,2,2,1,1,1
173137,1,1,1,1,1
173485,1,1,1,1,1
173501,15,3,2,1,1
173595,1,2,2,1,1
173784,2,2,2,2,1
173928,1,1,1,1,1
174076,1,1,3,1,1
174111,1,1,1,1,4
174177,2,1,1,1,1
174238,1,1,1,1,2
174244,1,1,1,1,1
174360,2,0,0,0,0
174537,2,1,3,3,0
174800,1,1,1,1,1
174806,1,1,2,1,1
174831,5,3,1,1,1
175033,2,1,1,1,1
175128,2,1,1,0,0
175196,2,1,1,0,0
175202,1,1,1,1,1
175221,3,4,1,1,0
175450,1,1,1,1,1
175477,2,2,2,2,1
175625,6,2,2,2,0
175752,1,3,3,2,1
175784,1,1,1,1,1
175907,4,1,0,0,0
176017,1,1,1,1,2
176044,1,4,3,1,1
176114,1,1,1,2,1
176175,1,1,1,1,1
176524,3,0,0,0,0
176534,2,1,1,1,2
176808,1,1,1,1,1
176852,1,1,1,1,1
176856,2,0,0,0,0
176914,1,1,1,1,1
176935,1,1,1,1,2
176963,5,3,3,3,1
176966,1,1,1,1,1
177267,1,2,3,2,1
177272,1,1,7,0,0
177274,2,2,2,1,1
177581,1,1,1,1,1
177765,2,1,1,1,1
177788,5,3,2,2,1
177876,1,1,1,1,1
